;;;;;;;+028.78;0098201;+27.0;030.6;0;00;;;;-1137;-380;8160;1732;-372;-22;-1;887;205;386;
;;;;;;;+028.78;0098197;+27.0;030.5;0;00;;;;-2074;-1752;8270;1248;-377;-46;-1;-2614;4387;476;
;;;;;;;+028.78;0098201;+27.1;030.5;0;00;;;;-580;-906;9392;-224;-380;-57;-22;-931;-2746;-161;
;;;;;;;+028.79;0098196;+27.1;030.3;0;00;;;;-234;934;8250;2886;-382;-53;-26;149;230;-1211;
;;;;;;;+028.79;0098195;+27.1;030.5;0;00;;;;-2140;14094;1758;10524;-38;319;-51;-2670;-962;20954;
;;;;;;;+028.79;0098202;+27.1;030.3;0;00;;;;-1861;-4910;-6884;258;330;115;-110;1382;580;3685;
;;;;;;;+028.79;0098200;+27.1;030.3;0;00;;;;4;-7264;-4432;530;286;223;-79;605;-663;860;
;;;;;;;+028.79;0098200;+27.0;030.2;0;00;;;;587;-7178;-3668;1022;272;242;-86;-71;-242;-981;
;;;;;;;+028.79;0098201;+27.1;030.2;0;00;;;;1042;-7086;-3746;1148;264;236;-78;-51;59;147;
;;;;;;;+028.79;0098196;+27.0;030.3;0;00;;;;1108;-7094;-3668;1128;268;237;-82;-66;42;31;
;;;;;;;+028.79;0098199;+27.0;030.2;0;00;;;;1110;-7102;-3710;1162;264;236;-87;-39;37;42;
;;;;;;;+028.79;0098194;+27.1;030.2;0;00;;;;1113;-7104;-3658;1108;261;235;-79;-46;45;45;
;;;;;;;+028.79;0098200;+27.1;030.3;0;00;;;;574;-5860;-5596;640;318;169;-92;9;-38;-1268;
;;;;;;;+028.79;0098196;+27.0;030.3;0;00;;;;628;-5856;-5492;1054;319;175;-100;197;-170;-179;
;;;;;;;+028.79;0098200;+27.0;030.3;0;00;;;;27;-5728;-5782;1194;323;174;-103;-8;89;88;
;;;;;;;+028.79;0098200;+27.0;030.3;0;00;;;;-336;-5498;-6484;942;325;148;-106;-371;-1444;-1165;
;;;;;;;+028.79;0098200;+27.0;030.3;0;00;;;;-409;-4510;-5824;1304;333;140;-104;-1188;1415;779;
;;;;;;;+028.79;0098195;+27.0;030.3;0;00;;;;-306;-4852;-6118;1152;332;143;-90;-469;610;1079;
;;;;;;;+028.79;0098196;+27.0;030.3;0;00;;;;-784;-4816;-6584;816;342;129;-106;1554;1860;165;
;;;;;;;+028.79;0098200;+27.0;030.3;0;00;;;;124;-4662;-6854;1092;331;133;-120;560;417;1822;
;;;;;;;+028.79;0098202;+27.0;030.5;0;00;;;;99;-4544;-6866;884;339;129;-110;-239;125;-264;
;;;;;;;+028.79;0098200;+27.1;030.5;0;00;;;;-477;-5310;-6996;432;336;104;-114;1323;-639;251;
;;;;;;;+028.79;0098199;+27.0;030.5;0;00;;;;-196;-5474;-6858;-1108;343;114;-109;1546;-257;-129;
;;;;;;;+028.79;0098201;+27.0;030.5;0;00;;;;-534;-4516;-7438;2538;336;118;-116;-201;108;40;
;;;;;;;+028.79;0098200;+27.0;030.5;0;00;;;;-1044;-4944;-6946;1996;344;127;-112;168;-632;-271;
;;;;;;;+028.79;0098201;+27.0;030.5;0;00;;;;60;-4556;-6600;724;339;112;-119;-117;-140;92;
;;;;;;;+028.79;0098201;+27.0;030.5;0;00;;;;440;-4306;-6538;1060;348;116;-123;386;-60;141;
;;;;;;;+028.79;0098202;+27.1;030.3;0;00;;;;-264;-4398;-6582;2002;338;147;-91;1417;-2093;2865;
